"USER_FORM_ADMIN_SETTINGS_LEVEL_STATUS_DESCRIPTION";"If set to ""yes"", members can post their ""status"" on their profile. By updating their status, members can tell others what they are up to, what's on their minds, etc. "
"Allow username changes?";"Allow username changes? "
"USER_FORM_ADMIN_SETTINGS_LEVEL_USERNAME_DESCRIPTION";"If set to ""yes"", members will have the option of changing their username. If usernames are not enabled, this setting has no effect. "
"Allow messaging?";"Allow messaging? "
"USER_FORM_ADMIN_SETTINGS_LEVEL_MESSAGESAUTH_DESCRIPTION";"Do you want to allow members to message each other? "
"Disable messaging";"Disable messaging"
"Allow account deletion?";"Allow account deletion? "
"If set to ""yes"", members will have the option of deleting their accounts.";"If set to ""yes"", members will have the option of deleting their accounts. "
"Step 1: Create Account";"Step 1: Create Account "
"Enable Profile Address?";"Enable Profile Address? "
"USER_FORM_ADMIN_SIGNUP_USERNAME_DESCRIPTION";"If you have selected YES, members will be given the option of choosing a unique profile address. If you select NO, their user id will be used in the URL instead. "
"Yes, allow members to choose a profile address.";"Yes, allow members to choose a profile address. "
"No, do not allow profile addresses.";"No, do not allow profile addresses. "
"Auto-approve Members";"Auto-approve Members "
"USER_FORM_ADMIN_SIGNUP_APPROVE_DESCRIPTION";"If you have selected YES, members will automatically be enabled when they signup. If you select NO, you will need to manually enable members through the View Members page. Members that are not enabled cannot login. "
"Yes, enable members upon signup.";"Yes, enable members upon signup. "
"No, do not enable members upon signup.";"No, do not enable members upon signup. "
"Yes, make members agree to your terms of service on signup.";"Yes, make members agree to your terms of service on signup. "
"No, members will not be shown a terms of service checkbox on signup.";"No, members will not be shown a terms of service checkbox on signup. "
"USER_FORM_ADMIN_SIGNUP_TERMS_DESCRIPTION";"Require members to agree to your terms of service? You can modifying your terms of service by editing the _CORE_TERMS_OF_SERVICE language variable in the application/languages/en/core.csv file. "
"Generate Random Passwords?";"Generate Random Passwords? "
"USER_FORM_ADMIN_SIGNUP_RANDOM_DESCRIPTION";"If you have selected YES, a random password will be created for members when they signup. The password will be emailed to them upon the completion of the signup process. This is another method of verifying members' email addresses. "
"Yes, generate random passwords and email to new members.";"Yes, generate random passwords and email to new members. "
"No, let members choose their own passwords.";"No, let members choose their own passwords. "
"Verify Email Address?";"Verify Email Address? "
"USER_FORM_ADMIN_SIGNUP_VERIFYEMAIL_DESCRIPTION";"Force members to verify their email address before they can login? If set to YES, members will be sent an email with a verification link which they must click to activate their account. "
"Yes, verify email addresses.";"Yes, verify email addresses. "
"No, just send members a welcome email";"No, just send members a welcome email "
"No, do not email new members.";"No, do not email new members. "
"USER_FORM_ADMIN_SIGNUP_INVITEONLY_DESCRIPTION";"Do you want to turn off public signups and only allow invited members to signup? If yes, you can choose to have either admins and members invite new members, or just admins. If set to yes, an invite code will be required on the signup page. Note that if you choose to allow only admins to invite new members then the 'Invite Your Friends' signup step will be disabled, even if you have enabled it elsewhere. "
"Yes, admins and members must invite new members before they can signup.";"Yes, admins and members must invite new members before they can signup. "
"Yes, admins must invite new members before they can signup.";"Yes, admins must invite new members before they can signup. "
"No, disable the invite only feature.";"No, disable the invite only feature. "
"Empty";"Empty "
"USER_FORM_ADMIN_SIGNUP_CHECKEMAIL_DESCRIPTION";"Should each invite code be bound to each invited email address? If set to NO, anyone with a valid invite code can signup regardless of their email address. If set to YES, anyone with a valid invite code that matches an email address that was invited can signup. "
"Yes, check that a member's email address was invited.";"Yes, check that a member's email address was invited. "
"No, anyone with an invite code can signup.";"No, anyone with an invite code can signup. "
"Step %d: Create Profile";"Step %d: Create Profile "
"USER_FORM_ADMIN_SIGNUP_FIELDS_DESCRIPTION";"In the next step of the signup process the member will fill out their profile field information. Click <a href='%s'>here</a> to edit field settings. "
"Step %d: Invite Your Friends";"Step %d: Invite Your Friends "
"Invite Friends";"Invite Friends "
"USER_FORM_ADMIN_SIGNUP_FIELDS_ENABLE_DESCRIPTION";"Do you want members to invite their friends during the signup process? Note that this setting will be ignored if you've chosen to limit invitation privileges to admins only. "
"Yes, include the ""Invite Friends"" step during signup.";"Yes, include the ""Invite Friends"" step during signu"
"No, do not include this step.";"No, do not include this step."
"User Photo Upload";"User Photo Upload "
"Do you want your users to be able to upload a photo of themselves upon signup?";"Do you want your users to be able to upload a photo of themselves upon signup? "
"Yes, give users the option to upload a photo upon signup.";"Yes, give users the option to upload a photo upon signup. "
"No, do not allow users to upload a photo upon signup.";"No, do not allow users to upload a photo upon signup. "
"Lost Password";"Glemt Adgangskode"
"USER_FORM_AUTH_FORGOT_DESCRIPTION";"Hvis du ikke kan logge ind, fordi du har glemt din adgangskode, skal du indtaste din email adresse i feltet nedenfor."
"USER_FORM_AUTH_FACEBOOK_NOACCOUNT";"Din Facebook login blev accepteret, men ingen knyttet konto blev fundet. Vil du <a href=""%s""> oprette en konto </ a>? <br> Du kan også logge ind på en eksisterende konto nedenfor, og derefter linke din Facebook-konto i din<a href = ""%2$s ""> Indstillinger </ a> side."
"Send Email";"Send Email "
"Reset password?";"Nulstil adgangskode?"
"Confirm New Password";"Bekræft Ny Adgangskode"
"Reset Password";"Nulstil Adgangskode"
"Facebook Integration";"Facebook Integration "
"Integrate with my Facebook";"Integrer med min Facebook"
"USER_VIEWS_SCRIPTS_ADMINMANAGE_INDEX_DESCRIPTION";"The members of your social network are listed here. If you need to search for a specific member, enter your search criteria in the fields below. "
"Are you sure you want to delete the selected user accounts?";"Are you sure you want to delete the selected user accounts? "
"Manage Members";"Manage Members "
"%s member found";"%s member found ";"%s member found "
"User Level";"User Level "
"Member Settings";"Member Settings "
"Member Signup Process";"Member Signup Process "
"USER_VIEWS_SCRIPTS_ADMINSIGNUP_INDEX_DESCRIPTION";"When new members sign up, they are led through a step-by-step process that helps them create an account and fill out their profile. You can customize most aspects of this sign-up process here. On the left, there is a list of steps that make up the sign-up process. You can change the order of these steps by clicking on the arrows and dragging up or down."
"USER_VIEWS_SCRIPTS_AUTH_FORGOT_DESCRIPTION";"Du er blevet sendt en email med instruktioner om hvordan du nulstiller din adgangskode. Hvis emailen ikke ankommer inden for adskillige minutter, skal du sørge for at tjekke din spam eller junk mail-mapper."
"Your password has been reset. Click %s to sign-in.";"Din adgangskode er blevet nulstillet. Klik %s for at logge på."
"OK, thanks!";"Ok, tak!"
"Your account has been verified.  Please click %s to login, or wait to be redirected.";"Din konto er blevet bekræftet. Klik %s for at logge ind, eller vente på at blive omdirigeret."
"Linking your Facebook account will give you access to use your Facebook account to log in.";"Ved at forbinde din Facebook-konto vil give dig adgang til at bruge din Facebook-konto for at logge ind"
"Linking your Facebook account will give you access to use your Facebook account to log in and publish to your Facebook account.";"Ved at forbinde din Facebook-konto giver dig adgang til at bruge din Facebook-konto for at logge ind og udgive til din Facebook-konto."
"Updates";"Opdateringer"
"Admin";"Admin"
"My Profile";"Min Profil"
"Messages";"Indbakke"
"Settings";"Indstillinger"
"Sign Out";"Log ud"
"Sign In";"Log Ind"
"Sign Up";"Opret konto"
"USER_VIEWS_SCRIPTS_ADMINLOGINS_INDEX_DESCRIPTION";"This page contains a list of recent login attempts. Use this page to observe suspicious login attempts to your social network. "
"Copyright &copy;%s";"Copyright &copy;%s"
"Contact";"Kontakt"
"Network Stats";"Netværks Statistik"
"%s Members Online";"%s Bruger Online ";"%s Brugere Online "
"Popular Members";"Popular Members "
"Newest Members";"Newest Member"
"View Recent Updates";"Se Seneste Opdateringer"
"View My Profile";"Se Min Profil"
"What's New";"Aktivitet"
"Info";"Info"
"Profile Type";"Profil Type"
"Regular Member";"Bruger"
"Personal Information";"Personlig Information"
"First Name";"Navn"
"Last Name";"Efternavn"
"Gender";"Køn"
"Male";"Mand"
"Female";"Kvinde"
"Birthday";"Fødselsdag"
"Birthdate";"Født"
"Contact Information";"Kontakt Information"
"Website";"Hjemmeside"
"Facebook";"Facebook"
"Twitter";"Twitter"
"Personal Details";"Personlige Detaljer"
"AIM";"AIM"
"About Me";"Om Mig"
"Interests";"Interesser"
"Age";"Alder"
"Username";"Brugernavn"
"Email";"Email"
"Level";"Niveau"
"Superadmins";"Webmaster"
"Signup Date";"Dato for Oprettelse af Konto"
"Step %d:  Add Your Photo";"Trin %d: Tilføj Dit Billede"
"_ACTIVITY_ACTIONTYPE_TAGGED";"Tagged"
"Welcome! A verification message has been sent to your email address with instructions on how to activate your account. Once you have clicked the link provided in the email and we have approved your account, you will be able to sign in.";"Velkommen! En bekræftelsesmeddelelse er blevet sendt til din email adresse med instruktioner om, hvordan du aktiverer din konto. Når du har klikket på linket i emailen, og vi har godkendt din konto, vil du være i stand til at logge ind"
"Welcome! A verification message has been sent to your email address with instructions for activating your account. Once you have activated your account, you will be able to sign in.";"Velkommen! En bekræftelsesmeddelelse er blevet sendt til din email adresse med anvisninger til at aktivere din konto. Når du har aktiveret din konto, vil du være i stand til at logge ind"
"Welcome! Once we have approved your account, you will be able to sign in.";"Velkommen! Når vi har godkendt din konto, vil du være i stand til at logge ind"
"ITEM_TYPE_USER";"Brugere"
"Select the city closest to you that shares your same timezone.";"Vælg byen nærmest dig, der deler din samme tidszone."
"Display Name";"Visningsnavn"
"login";"log ind"
